CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
14284,31,32,595.25,0,High Value,0
14285,21,27,1910.01,0,High Value,0
14286,24,280,4628.75,0,High Value,0
14287,8,9,176.63,0,High Value,0
14288,213,16,426.6,2,At Risk,1
14289,9,47,911.26,0,High Value,0
14290,11,101,2314.65,0,High Value,0
14291,2,237,3883.25,0,High Value,0
14292,8,100,4871.93,0,High Value,0
14293,3,61,1046.56,0,High Value,0
14295,40,5,166.2,0,High Value,0
14297,18,62,1305.33,0,High Value,0
14298,8,1637,51527.3,1,Regular,0
14299,8,143,3965.62,0,High Value,0
14300,19,3,43.2,0,High Value,0
14301,117,13,640.14,0,High Value,1
14304,223,17,383.45,2,At Risk,1
14305,71,105,1858.96,0,High Value,0
14306,51,33,2093.32,0,High Value,0
14307,89,180,2995.72,0,High Value,0
14309,8,117,2352.53,0,High Value,0
14311,243,20,310.26,2,At Risk,1
14312,47,87,1611.59,0,High Value,0
14314,107,8,120,0,High Value,1
14315,45,101,2481.13,0,High Value,0
14317,65,24,508.58,0,High Value,0
14320,207,31,477.79,2,At Risk,1
14321,11,123,1530.75,0,High Value,0
14323,115,36,605.06,0,High Value,1
14326,242,8,183.85,2,At Risk,1
14327,163,12,311.65,2,At Risk,1
14329,17,258,4975.24,0,High Value,0
14331,124,28,462.66,0,High Value,1
14332,23,25,840.21,0,High Value,0
14333,68,15,415.2,0,High Value,0
14334,17,162,2552.21,0,High Value,0
14335,16,60,454.86,0,High Value,0
14336,17,90,1614.91,0,High Value,0
14338,161,31,588.22,2,At Risk,1
14339,243,14,309.52,2,At Risk,1
14340,219,6,134.7,2,At Risk,1
14341,45,128,2166.98,0,High Value,0
14342,21,21,668.56,0,High Value,0
14344,127,71,889.93,0,High Value,1
14345,39,6,108.98,0,High Value,0
14346,121,60,1021.58,0,High Value,1
14348,260,18,409.57,2,At Risk,1
14349,10,31,133.5,0,High Value,0
14350,274,18,282.93,2,At Risk,1
14351,165,1,51,2,At Risk,1
14352,157,47,1078.96,2,At Risk,1
14353,215,6,90.6,2,At Risk,1
14354,6,9,163.62,0,High Value,0
14355,366,11,174.4,2,At Risk,1
14356,80,33,701.23,0,High Value,0
14357,43,40,225.12,0,High Value,0
14359,19,55,912.18,0,High Value,0
14360,32,117,2118.03,0,High Value,0
14362,22,37,151.5,0,High Value,0
14364,109,69,3717.35,0,High Value,1
14367,8,521,9227.82,0,High Value,0
14368,320,8,155,2,At Risk,1
14371,295,4,100.5,2,At Risk,1
14373,358,4,76.55,2,At Risk,1
14375,185,66,235.56,2,At Risk,1
14377,191,11,617.05,2,At Risk,1
14379,44,46,348.1,0,High Value,0
14381,52,56,202.68,0,High Value,0
14382,26,126,615.49,0,High Value,0
14383,38,59,1247.69,0,High Value,0
14385,9,14,202.11,0,High Value,0
14386,297,7,142.4,2,At Risk,1
14387,33,139,1727.6,0,High Value,0
14388,10,186,3212.84,0,High Value,0
14389,65,45,1043.46,0,High Value,0
14390,10,284,4642.57,0,High Value,0
14393,218,5,67.95,2,At Risk,1
14395,2,348,3479.91,0,High Value,0
14396,65,73,487.99,0,High Value,0
14397,3,87,2612.96,0,High Value,0
14400,149,25,574.7,2,At Risk,1
14401,4,182,4051.48,0,High Value,0
14403,130,20,1475.81,0,High Value,1
14404,34,100,1449.32,0,High Value,0
14406,119,8,156.75,0,High Value,1
14407,107,73,2157.73,0,High Value,1
14408,11,106,2599.03,0,High Value,0
14409,71,54,2059.45,0,High Value,0
14410,92,190,1100.27,0,High Value,0
14411,311,14,1063,2,At Risk,1
14412,43,43,770.03,0,High Value,0
14413,362,22,121.05,2,At Risk,1
14414,92,97,1496.98,0,High Value,0
14415,1,579,5855.57,0,High Value,0
14416,22,14,490.22,0,High Value,0
14418,4,124,1937.25,0,High Value,0
14419,11,202,1051.79,0,High Value,0
14420,99,29,387.52,0,High Value,0
14421,57,27,813.11,0,High Value,0
14422,1,222,4263.64,0,High Value,0
14423,218,3,265.2,2,At Risk,1
14424,18,1,322.08,0,High Value,0
14426,24,224,4481.67,0,High Value,0
14427,50,17,363.34,0,High Value,0
14428,7,137,1224.06,0,High Value,0
14431,303,17,470.36,2,At Risk,1
14432,10,377,2248.5,0,High Value,0
14434,22,12,1372.8,0,High Value,0
14436,99,9,89.06,0,High Value,0
14437,366,5,63,2,At Risk,1
14438,306,9,131.9,2,At Risk,1
14439,320,32,2661.24,2,At Risk,1
14440,8,55,2357.68,0,High Value,0
14441,1,51,1712.89,0,High Value,0
14442,205,63,1589.82,2,At Risk,1
14443,54,93,1420.2,0,High Value,0
14446,1,277,1010.35,0,High Value,0
14447,19,70,1163.23,0,High Value,0
14448,9,20,375.35,0,High Value,0
14449,19,250,885.8,0,High Value,0
14450,181,40,483.25,2,At Risk,1
14451,60,105,643.9,0,High Value,0
14452,11,60,259.05,0,High Value,0
14453,190,22,119.93,2,At Risk,1
14456,5,947,3017.28,0,High Value,0
14457,311,4,113.64,2,At Risk,1
14459,155,37,1837.92,2,At Risk,1
14460,110,16,434.34,0,High Value,1
14461,148,180,2103.06,0,High Value,1
14462,66,233,1980.57,0,High Value,0
14463,98,6,529.62,0,High Value,0
14465,247,123,1038.44,2,At Risk,1
14466,29,72,2272.4,0,High Value,0
14467,18,89,596.26,0,High Value,0
14470,12,43,461.19,0,High Value,0
14472,104,265,1852.67,0,High Value,1
14473,74,7,234.34,0,High Value,0
14474,46,29,547.66,0,High Value,0
14475,72,42,925.85,0,High Value,0
14476,257,17,193,2,At Risk,1
14477,20,10,1309.6,0,High Value,0
14479,254,18,316.25,2,At Risk,1
14480,11,13,279.05,0,High Value,0
14481,165,30,636.51,2,At Risk,1
14482,18,137,2022.81,0,High Value,0
14483,282,9,137.1,2,At Risk,1
14484,50,14,321.92,0,High Value,0
14485,39,46,162.8,0,High Value,0
14487,27,140,1165.48,0,High Value,0
14488,68,46,1064.28,0,High Value,0
14489,207,30,463.38,2,At Risk,1
14491,175,17,340.93,2,At Risk,1
14493,7,120,2383.24,0,High Value,0
14494,26,7,139.56,0,High Value,0
14495,51,6,123.8,0,High Value,0
14496,312,19,538.81,2,At Risk,1
14497,309,29,475.37,2,At Risk,1
14498,43,193,1957.32,0,High Value,0
14499,26,190,808.44,0,High Value,0
14500,88,7,356.85,0,High Value,0
14501,184,10,251.21,2,At Risk,1
14502,20,608,2429.83,0,High Value,0
14503,3,164,3543.26,0,High Value,0
14504,47,107,673.26,0,High Value,0
14505,17,785,5859.43,0,High Value,0
14506,17,295,1960.65,0,High Value,0
14507,24,95,1367.88,0,High Value,0
14508,22,55,268.05,0,High Value,0
14511,11,68,1314.81,0,High Value,0
14512,188,23,275.28,2,At Risk,1
14513,101,12,455.59,0,High Value,1
14514,61,69,990.2,0,High Value,0
14515,18,98,2076.89,0,High Value,0
14517,33,18,330.45,0,High Value,0
14518,64,16,174.37,0,High Value,0
14520,2,4,270.6,0,High Value,0
14522,24,17,974.54,0,High Value,0
14523,108,12,241.09,0,High Value,1
14524,32,197,1843.83,0,High Value,0
14525,20,282,4215.9,0,High Value,0
14527,3,971,8507.13,0,High Value,0
14528,37,18,364.22,0,High Value,0
14529,60,213,578.61,0,High Value,0
14530,26,213,2862.11,0,High Value,0
14532,236,64,932.85,2,At Risk,1
14533,25,62,1949.72,0,High Value,0
14534,3,508,4397.3,0,High Value,0
14535,60,328,2854.84,0,High Value,0
14536,260,18,170.95,2,At Risk,1
14537,58,10,355.56,0,High Value,0
14538,65,19,388.25,0,High Value,0
14539,16,32,537.48,0,High Value,0
14540,10,71,952.66,0,High Value,0
14541,59,105,1453.35,0,High Value,0
14542,186,5,103.25,2,At Risk,1
14543,29,71,3599.73,0,High Value,0
14544,24,111,2004.3,0,High Value,0
14546,5,397,2573.93,0,High Value,0
14547,4,355,3974.75,0,High Value,0
14548,151,4,652.8,2,At Risk,1
14549,311,56,289.24,2,At Risk,1
14550,11,47,757.37,0,High Value,0
14551,18,10,186.23,0,High Value,0
14552,152,57,164.22,2,At Risk,1
14553,19,113,859.27,0,High Value,0
14554,10,203,2279.49,0,High Value,0
14555,57,19,312.54,0,High Value,0
14557,85,16,788.38,0,High Value,0
14560,7,74,2237.77,0,High Value,0
14561,76,69,1080.76,0,High Value,0
14562,4,419,5006.77,0,High Value,0
14565,96,127,3099.12,0,High Value,0
14566,111,4,1432,0,High Value,1
14567,57,33,1530.36,0,High Value,0
14569,1,12,227.39,0,High Value,0
14570,281,29,218.06,2,At Risk,1
14572,3,262,2804.54,0,High Value,0
14573,180,227,1639.82,2,At Risk,1
14576,372,1,35.4,2,At Risk,1
14577,13,123,859.71,0,High Value,0
14578,3,24,168.63,0,High Value,0
14581,17,17,138.6,0,High Value,0
14582,41,6,114.11,0,High Value,0
14583,6,302,986.96,0,High Value,0
14584,169,98,1033.06,2,At Risk,1
14585,50,29,157.05,0,High Value,0
14586,277,19,237.36,2,At Risk,1
14587,19,371,1580.29,0,High Value,0
14589,372,3,39.75,2,At Risk,1
14591,15,176,1320.21,0,High Value,0
14592,35,158,557.94,0,High Value,0
14593,22,151,617.15,0,High Value,0
14594,7,52,363.33,0,High Value,0
14595,20,102,1740.6,0,High Value,0
14597,11,47,866.24,0,High Value,0
14598,44,50,221.97,0,High Value,0
14600,306,25,393.33,2,At Risk,1
14601,11,7,213.96,0,High Value,0
14603,275,2,660,2,At Risk,1
14606,1,2677,12076.15,0,High Value,0
14607,16,81,16209.5,0,High Value,0
14608,4,20,1785.15,0,High Value,0
14609,72,4,601.56,0,High Value,0
14616,243,3,406.08,2,At Risk,1
14618,9,16,553.44,0,High Value,0
14619,246,20,394.44,2,At Risk,1
14620,206,26,412.78,2,At Risk,1
14621,1,92,1788.36,0,High Value,0
14622,185,21,320.58,2,At Risk,1
14623,32,133,886.7,0,High Value,0
14624,57,13,225.85,0,High Value,0
14625,196,53,899.63,2,At Risk,1
14626,24,122,2791.27,0,High Value,0
14628,91,24,671.96,0,High Value,0
14629,4,150,955.26,0,High Value,0
14631,51,41,1006.98,0,High Value,0
14632,263,8,114.56,2,At Risk,1
14633,266,20,344.9,2,At Risk,1
14636,36,28,609.85,0,High Value,0
14638,51,16,443.6,0,High Value,0
14639,52,172,2984.49,0,High Value,0
14640,24,105,2107.38,0,High Value,0
14641,22,7,110.46,0,High Value,0
14642,59,2,96.12,0,High Value,0
14643,170,31,693.81,2,At Risk,1
14644,68,26,830.76,0,High Value,0
14645,157,30,597.09,2,At Risk,1
14646,2,2080,280206.02,1,Regular,0
14647,201,28,236.04,2,At Risk,1
14649,5,186,1402.59,0,High Value,0
14651,67,101,653.75,0,High Value,0
14652,77,29,114.18,0,High Value,0
14653,1,234,1926.65,0,High Value,0
14655,8,49,1932.23,0,High Value,0
14656,169,80,291.05,2,At Risk,1
14657,18,126,848.22,0,High Value,0
14658,5,29,247.15,0,High Value,0
14659,9,253,2529.93,0,High Value,0
14660,87,30,285.74,0,High Value,0
14661,27,4,107.95,0,High Value,0
14662,29,157,741.37,0,High Value,0
14664,20,98,636.24,0,High Value,0
14665,61,90,1835.7,0,High Value,0
14666,24,14,195.25,0,High Value,0
14667,11,567,9175.04,0,High Value,0
14669,242,166,1259.24,2,At Risk,1
14670,280,123,392.86,2,At Risk,1
14672,235,61,765.55,2,At Risk,1
14673,3,74,1736.4,0,High Value,0
14675,16,97,596.36,0,High Value,0
14676,31,42,2548.24,0,High Value,0
14680,25,258,28754.11,0,High Value,0
14681,71,7,498.95,0,High Value,0
14682,188,2,52,2,At Risk,1
14684,26,390,1201.51,0,High Value,0
14687,107,15,628.38,0,High Value,1
14688,8,324,5579.1,0,High Value,0
14689,209,13,112.8,2,At Risk,1
14690,44,48,355.05,0,High Value,0
14691,31,71,2114.33,0,High Value,0
14692,137,68,591.55,0,High Value,1
14693,265,8,172.9,2,At Risk,1
14696,4,130,2078.95,0,High Value,0
14697,218,22,188.61,2,At Risk,1
14698,2,200,1217.27,0,High Value,0
14699,214,8,109.13,2,At Risk,1
14700,32,112,2195.1,0,High Value,0
14701,11,327,2526.09,0,High Value,0
14702,1,342,3251.79,0,High Value,0
14703,15,22,318.17,0,High Value,0
14704,11,393,1493.96,0,High Value,0
14705,199,1,179,2,At Risk,1
14708,3,28,1126.37,0,High Value,0
14709,15,196,4921.04,0,High Value,0
14710,14,136,599.48,0,High Value,0
14711,10,345,2839.62,0,High Value,0
14712,29,25,917.07,0,High Value,0
14713,9,338,2662.2,0,High Value,0
14714,24,10,160.19,0,High Value,0
14715,25,71,867.38,0,High Value,0
14716,43,51,307.51,0,High Value,0
14719,2,235,1581.84,0,High Value,0
14720,6,37,663.81,0,High Value,0
14722,147,28,180.42,2,At Risk,1
14723,10,259,1122.36,0,High Value,0
14725,25,47,655.58,0,High Value,0
14727,274,10,268.58,2,At Risk,1
14729,374,71,313.49,2,At Risk,1
14730,1,462,1897.57,0,High Value,0
14731,47,45,380.02,0,High Value,0
14732,8,147,2702.49,0,High Value,0
14733,16,202,9585.91,0,High Value,0
14735,4,194,6065.69,0,High Value,0
14737,4,17,1164.55,0,High Value,0
14738,43,54,1314.45,0,High Value,0
14739,4,60,3902.28,0,High Value,0
14740,197,89,1448.21,2,At Risk,1
14741,12,59,1400.34,0,High Value,0
14744,16,26,1099.98,0,High Value,0
14745,113,69,1220.26,0,High Value,1
14747,249,18,328.2,2,At Risk,1
14748,29,89,1415.75,0,High Value,0
14752,44,5,389.64,0,High Value,0
14753,87,30,563.15,0,High Value,0
14754,45,41,638.05,0,High Value,0
14755,10,235,5010.28,0,High Value,0
14756,15,38,738.96,0,High Value,0
14757,75,19,420.5,0,High Value,0
14758,145,71,1484.06,0,High Value,1
14759,5,102,1625.97,0,High Value,0
14760,297,5,89.2,2,At Risk,1
14761,59,11,255.9,0,High Value,0
14762,264,21,300.52,2,At Risk,1
14764,47,6,278.3,0,High Value,0
14765,29,39,254.11,0,High Value,0
14766,8,135,2473.37,0,High Value,0
14768,17,5,192.6,0,High Value,0
14769,3,1062,10416.98,0,High Value,0
14770,232,52,876.42,2,At Risk,1
14772,112,9,139.26,0,High Value,1
14775,58,60,1011.9,0,High Value,0
14776,51,117,2538.3,0,High Value,0
14778,127,35,730.86,0,High Value,1
14779,281,41,386.15,2,At Risk,1
14780,55,27,447.68,0,High Value,0
14782,320,6,200.1,2,At Risk,1
14784,26,15,289.99,0,High Value,0
14785,10,3,77.4,0,High Value,0
14788,7,30,679.44,0,High Value,0
14789,29,6,197.64,0,High Value,0
14790,17,46,745.06,0,High Value,0
14792,64,2,6.2,0,High Value,0
14793,21,14,228.99,0,High Value,0
14794,3,80,1319.91,0,High Value,0
14795,166,6,131.45,2,At Risk,1
14796,1,1132,7975.49,0,High Value,0
14798,53,12,173.74,0,High Value,0
14799,51,13,157.7,0,High Value,0
14800,48,383,4331.79,0,High Value,0
14801,61,57,189.34,0,High Value,0
14803,162,44,845.55,2,At Risk,1
14804,9,12,353.27,0,High Value,0
14805,15,46,546.4,0,High Value,0
14806,75,11,193.39,0,High Value,0
14808,40,231,2718.6,0,High Value,0
14810,41,254,2085.33,0,High Value,0
14813,370,29,152.88,2,At Risk,1
14815,37,53,778.5,0,High Value,0
14816,197,4,271.85,2,At Risk,1
14817,200,63,1110.34,2,At Risk,1
14818,74,48,657.8,0,High Value,0
14819,64,13,272.07,0,High Value,0
14820,21,29,507.29,0,High Value,0
14821,367,2,48.8,2,At Risk,1
14823,180,70,321.43,2,At Risk,1
14824,10,29,1127.71,0,High Value,0
14825,4,120,2221.01,0,High Value,0
14828,197,17,2139.76,2,At Risk,1
14829,29,42,697.55,0,High Value,0
14830,53,39,188.88,0,High Value,0
14834,18,67,1720.3,0,High Value,0
14836,10,6,102.45,0,High Value,0
14837,90,108,1649.5,0,High Value,0
14840,268,4,62.85,2,At Risk,1
14841,53,138,3295.76,0,High Value,0
14842,44,145,2824.69,0,High Value,0
14844,64,130,3189.81,0,High Value,0
14847,149,13,309.4,2,At Risk,1
14849,22,388,7930.54,0,High Value,0
14850,312,21,325.75,2,At Risk,1
14851,23,28,511.35,0,High Value,0
14852,58,143,2836.69,0,High Value,0
14853,24,9,475.8,0,High Value,0
14854,78,126,2740.03,0,High Value,0
14855,119,20,645.65,0,High Value,1
14856,36,65,1290.53,0,High Value,0
14857,60,60,1173.12,0,High Value,0
14859,13,58,1353.74,0,High Value,0
14860,19,11,170.32,0,High Value,0
14861,52,6,125.79,0,High Value,0
14862,26,48,841.2,0,High Value,0
14863,29,11,266.76,0,High Value,0
14865,7,4,52.2,0,High Value,0
14866,11,99,14389.9,0,High Value,0
14867,186,36,710.28,2,At Risk,1
14868,3,144,2953.59,0,High Value,0
14869,9,70,721.45,0,High Value,0
14870,262,13,327.25,2,At Risk,1
14871,3,93,501.28,0,High Value,0
14873,210,28,519.68,2,At Risk,1
14875,108,47,1465.32,0,High Value,1
14878,13,122,1476.09,0,High Value,0
14880,77,46,690.59,0,High Value,0
14881,20,17,255.4,0,High Value,0
14882,27,11,589.7,0,High Value,0
14883,19,53,761.59,0,High Value,0
14885,132,15,765.32,0,High Value,1
14886,253,18,364.8,2,At Risk,1
14887,79,6,1862,0,High Value,0
14888,207,20,369.2,2,At Risk,1
14889,336,10,135.9,2,At Risk,1
14890,254,7,125.65,2,At Risk,1
14891,148,33,554.38,2,At Risk,1
14893,10,73,1237.85,0,High Value,0
14894,85,23,655.75,0,High Value,0
14895,8,498,11138.71,0,High Value,0
14896,205,43,468.77,2,At Risk,1
14897,8,55,1366.38,0,High Value,0
14898,23,109,1269.31,0,High Value,0
14901,11,96,1421.29,0,High Value,0
14902,26,20,332.66,0,High Value,0
14903,21,350,2795.33,0,High Value,0
14904,2,69,1025.44,0,High Value,0
14905,158,17,616.15,2,At Risk,1
14907,3,165,3501.1,0,High Value,0
14908,74,9,277.8,0,High Value,0
14910,3,30,434.35,0,High Value,0
14911,1,5672,143711.17,3,Low Value,0
14912,17,27,867.85,0,High Value,0
14913,36,87,1227.43,0,High Value,0
14915,91,12,307.48,0,High Value,0
14916,71,77,1268.98,0,High Value,0
14918,116,45,1610.15,0,High Value,1
14920,213,57,977.77,2,At Risk,1
14921,30,78,1316.07,0,High Value,0
14923,51,44,749.1,0,High Value,0
14924,246,10,310.05,2,At Risk,1
14929,32,11,223.88,0,High Value,0
14930,109,127,2362.96,0,High Value,1
14931,5,41,1257.68,0,High Value,0
14932,366,17,363.53,2,At Risk,1
14934,82,87,1890.94,0,High Value,0
14935,297,10,1784.71,2,At Risk,1
14936,34,364,8137.02,0,High Value,0
14937,57,34,1621.88,0,High Value,0
14944,30,170,5900.25,0,High Value,0
14946,14,3,100.9,0,High Value,0
14947,72,14,290.82,0,High Value,0
14948,23,63,1101.97,0,High Value,0
14950,19,19,371.2,0,High Value,0
14951,79,20,311.69,0,High Value,0
14952,60,138,8099.49,0,High Value,0
14953,25,54,285.67,0,High Value,0
14954,12,77,294.85,0,High Value,0
14957,253,12,58.49,2,At Risk,1
14958,147,41,483.73,2,At Risk,1
14959,64,59,695.42,0,High Value,0
14960,8,27,221.27,0,High Value,0
14961,11,312,7044.68,0,High Value,0
14962,271,5,126.7,2,At Risk,1
14963,10,192,1472.34,0,High Value,0
14964,247,13,206.21,2,At Risk,1
14965,96,81,596.09,0,High Value,0
14966,15,36,183.02,0,High Value,0
14967,50,6,463.8,0,High Value,0
14968,30,37,147.59,0,High Value,0
14970,68,34,1592.06,0,High Value,0
14971,35,155,1097.98,0,High Value,0
14972,128,18,114.77,0,High Value,1
14973,107,32,1314.45,0,High Value,1
14974,37,17,89.94,0,High Value,0
14975,57,11,279.94,0,High Value,0
14976,57,72,790.86,0,High Value,0
14978,72,214,1921.37,0,High Value,0
14981,246,8,102.12,2,At Risk,1
14984,19,39,202.37,0,High Value,0
14985,198,83,292.01,2,At Risk,1
14987,16,4,326.4,0,High Value,0
14988,212,40,334.54,2,At Risk,1
14995,39,60,231.98,0,High Value,0
14997,46,26,546.2,0,High Value,0
14998,170,74,414.87,2,At Risk,1
15000,48,77,490.52,0,High Value,0
15002,116,115,1641.76,0,High Value,1
15004,147,154,1220.77,0,High Value,1
15005,16,1112,6295.37,0,High Value,0
15006,51,132,480.38,0,High Value,0
15007,159,12,156.91,2,At Risk,1
15009,12,180,1259.43,0,High Value,0
15010,36,20,308.94,0,High Value,0
15012,54,122,405.04,0,High Value,0
15014,43,33,257.67,0,High Value,0
15016,173,20,170.04,2,At Risk,1
15017,34,20,125.58,0,High Value,0
15018,39,31,496.21,0,High Value,0
15019,267,66,252.81,2,At Risk,1
15021,9,444,1871.77,0,High Value,0
15022,12,121,852.39,0,High Value,0
15023,3,553,6720.41,0,High Value,0
15024,10,152,1636.43,0,High Value,0
15025,33,67,361.96,0,High Value,0
15026,80,61,469,0,High Value,0
15027,31,35,1066.15,0,High Value,0
15028,8,48,627.13,0,High Value,0
15030,72,7,518.28,0,High Value,0
15031,4,110,653.19,0,High Value,0
15032,256,52,4959.1,2,At Risk,1
15033,5,501,2557.18,0,High Value,0
15034,16,390,4274.16,0,High Value,0
15035,90,27,252.73,0,High Value,0
15036,72,119,429.56,0,High Value,0
15038,59,125,685.74,0,High Value,0
15039,10,1477,19766.59,0,High Value,0
15041,170,66,179.93,2,At Risk,1
15042,199,5,135.93,2,At Risk,1
15043,31,3,537,0,High Value,0
15044,19,444,7634.73,0,High Value,0
15045,152,12,735.66,2,At Risk,1
15046,9,201,5090.42,0,High Value,0
15047,270,22,343.62,2,At Risk,1
15048,65,94,381,0,High Value,0
15049,274,3,121.17,2,At Risk,1
15050,25,76,1737.69,0,High Value,0
15051,23,142,1383.36,0,High Value,0
15052,319,28,207.73,2,At Risk,1
15053,5,69,693.95,0,High Value,0
15054,12,114,302.1,0,High Value,0
15057,275,25,1489.5,2,At Risk,1
15058,25,266,2102.54,0,High Value,0
15059,41,237,1337.72,0,High Value,0
15060,8,115,294.25,0,High Value,0
15061,4,403,54534.14,0,High Value,0
15062,71,57,987.86,0,High Value,0
15063,213,5,370.8,2,At Risk,1
15065,38,155,3158.13,0,High Value,0
15066,53,42,893.59,0,High Value,0
15067,78,82,1744.76,0,High Value,0
15068,46,104,553.36,0,High Value,0
15069,179,70,1109.53,2,At Risk,1
15070,373,1,106.2,2,At Risk,1
15071,94,26,982.07,0,High Value,0
15073,10,54,1043.41,0,High Value,0
15074,105,41,735.67,0,High Value,1
15075,78,27,773.03,0,High Value,0
15076,173,49,880.85,2,At Risk,1
15078,7,440,9743.11,0,High Value,0
15079,213,47,895.61,2,At Risk,1
15081,22,33,504.8,0,High Value,0
15083,257,5,88.2,2,At Risk,1
15087,282,15,306.94,2,At Risk,1
15088,21,57,1160.07,0,High Value,0
15089,10,145,2420.84,0,High Value,0
15090,308,23,381.32,2,At Risk,1
15091,68,30,480.71,0,High Value,0
15092,215,26,457.81,2,At Risk,1
15093,18,108,4597.02,0,High Value,0
15095,104,47,1370.6,0,High Value,1
15096,43,11,219.39,0,High Value,0
15097,4,25,248.08,0,High Value,0
15098,182,3,39916.5,2,At Risk,1
15099,84,23,410.48,0,High Value,0
15100,334,3,876,2,At Risk,1
15101,9,8,317.53,0,High Value,0
15103,31,35,703.36,0,High Value,0
15104,197,67,993.54,2,At Risk,1
15105,18,101,2298.93,0,High Value,0
15106,18,100,1422.52,0,High Value,0
15107,311,17,319.5,2,At Risk,1
15108,142,60,1300.25,0,High Value,1
15109,246,28,484.95,2,At Risk,1
15110,24,35,996.1,0,High Value,0
15111,29,84,1567.48,0,High Value,0
15113,10,97,3509.43,0,High Value,0
15114,30,197,2760.56,0,High Value,0
15115,18,21,340.11,0,High Value,0
15116,18,45,1352.75,0,High Value,0
15117,15,79,1551.78,0,High Value,0
15118,134,1,244.8,0,High Value,1
15119,246,14,266.4,2,At Risk,1
15120,134,21,358.82,0,High Value,1
15121,50,28,457.72,0,High Value,0
15122,114,82,1633.78,0,High Value,1
15123,7,106,2199.31,0,High Value,0
15124,23,15,184.19,0,High Value,0
15125,25,127,11528.48,0,High Value,0
15127,66,16,406.53,0,High Value,0
15128,60,102,1471,0,High Value,0
15129,50,84,3447.4,0,High Value,0
15130,170,22,330.11,2,At Risk,1
15132,18,52,977.93,0,High Value,0
15133,128,29,982.42,0,High Value,1
15134,15,73,1387.99,0,High Value,0
15135,239,9,139.05,2,At Risk,1
15136,3,68,1286.7,0,High Value,0
15139,240,13,178.96,2,At Risk,1
15140,52,80,2354.25,0,High Value,0
15142,46,26,498.74,0,High Value,0
15143,226,14,259.45,2,At Risk,1
15144,8,217,6580.44,0,High Value,0
15145,4,67,1194.73,0,High Value,0
15146,165,91,1327.16,2,At Risk,1
15147,240,28,623.5,2,At Risk,1
15148,11,20,301.29,0,High Value,0
15149,134,23,520.8,0,High Value,1
15150,17,341,5291.33,0,High Value,0
15152,10,271,4745.69,0,High Value,0
15153,31,22,329.25,0,High Value,0
15154,75,71,254.28,0,High Value,0
15156,1,55,961.49,0,High Value,0
15157,4,125,1936.07,0,High Value,0
15158,45,7,401.4,0,High Value,0
15159,2,710,18641.01,0,High Value,0
15160,357,4,158.16,2,At Risk,1
15163,18,29,304.47,0,High Value,0
15164,69,101,824.58,0,High Value,0
15165,373,27,487.75,2,At Risk,1
15167,321,39,158.8,2,At Risk,1
15168,26,5,106.56,0,High Value,0
15171,331,5,1289.5,2,At Risk,1
15172,9,110,1624.05,0,High Value,0
15174,323,11,135.75,2,At Risk,1
15175,72,23,224.14,0,High Value,0
15178,260,3,40.5,2,At Risk,1
15179,18,93,2206.95,0,High Value,0
15180,367,6,87.5,2,At Risk,1
15181,66,16,689.48,0,High Value,0
15182,154,29,622.85,2,At Risk,1
15184,29,62,402.2,0,High Value,0
15185,70,21,310.62,0,High Value,0
15186,14,19,411.41,0,High Value,0
15187,2,91,4777.18,0,High Value,0
15189,1,212,16225.39,0,High Value,0
15192,120,51,1044.32,0,High Value,1
15193,61,19,499.32,0,High Value,0
15194,3,310,7616.53,0,High Value,0
15195,3,1,3861,0,High Value,0
15197,11,32,1079.61,0,High Value,0
15198,92,10,193.64,0,High Value,0
15199,59,13,1268.7,0,High Value,0
15201,87,69,1236.54,0,High Value,0
15203,26,142,1827.8,0,High Value,0
15204,357,9,316.58,2,At Risk,1
15205,85,37,653.24,0,High Value,0
15206,10,9,420.3,0,High Value,0
15208,1,42,870.12,0,High Value,0
15210,225,20,331.18,2,At Risk,1
15211,60,52,894.41,0,High Value,0
15212,241,5,101.8,2,At Risk,1
15213,319,24,328.35,2,At Risk,1
15214,2,110,1661.44,0,High Value,0
15215,47,35,734.94,0,High Value,0
15216,88,2,96.6,0,High Value,0
15218,11,166,5756.89,0,High Value,0
15219,176,9,305.75,2,At Risk,1
15220,52,117,1778.96,0,High Value,0
15221,366,5,403.25,2,At Risk,1
15222,319,5,585,2,At Risk,1
15223,226,20,755.75,2,At Risk,1
15224,358,14,322.08,2,At Risk,1
15225,234,23,409.4,2,At Risk,1
15226,311,8,154.41,2,At Risk,1
15227,37,58,1219.4,0,High Value,0
15228,66,125,3386.71,0,High Value,0
15230,239,23,429.6,2,At Risk,1
15232,113,31,612.06,0,High Value,1
15234,277,14,197,2,At Risk,1
15235,218,143,2247.51,2,At Risk,1
15236,299,15,321.05,2,At Risk,1
15237,2,99,1412.32,0,High Value,0
15238,29,50,1071.99,0,High Value,0
15239,10,49,780.59,0,High Value,0
15240,45,78,1706.57,0,High Value,0
15241,67,110,1756.44,0,High Value,0
15243,74,22,316.68,0,High Value,0
15244,65,34,631.57,0,High Value,0
15245,134,89,2515.84,0,High Value,1
15246,238,33,514.15,2,At Risk,1
15247,122,6,356,0,High Value,1
15249,32,350,6688.46,0,High Value,0
15251,9,111,10484.99,0,High Value,0
15252,36,44,740.78,0,High Value,0
15253,16,53,918.2,0,High Value,0
